file_name,text
218.png,<mark>bar</mark><x><type>quantitative</type><field>Earning from trade(constant 2005 US)</field></x><y><type>nominal</type><field>Country</field></y>
219.png,<mark>bar</mark><x><type>quantitative</type><field>ODA received (in %)</field></x><y><type>nominal</type><field>Country</field></y>
220.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Net Disbursements (current US$)</field></y>
221.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Value added (in %)</field></y>
222.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Cost (as % of GNI)</field></y>
223.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Employers (% of employed population)</field></y>
224.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Balance of Payment (as % of service exports)</field></y>
225.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Amount (in US$)</field></y>
226.png,<mark>bar</mark><x><type>quantitative</type><field>Enrollment rate (%)</field></x><y><type>nominal</type><field>Country</field></y>
227.png,<mark>bar</mark><x><type>nominal</type><field>Level of education</field></x><y><type>quantitative</type><field>Unemployed and educated female labor force (% of population)</field></y>
228.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Vulnerable female employment (% of total female employment)</field></y>
229.png,<mark>bar</mark><x><type>quantitative</type><field>Total reserves (current US$)</field></x><y><type>quantitative</type><field>Years</field></y>
230.png,<mark>bar</mark><x><type>quantitative</type><field>Rating (1=low 6=high)</field></x><y><type>quantitative</type><field>Years</field></y>
231.png,<mark>bar</mark><x><type>quantitative</type><field>Production in metric tons</field></x><y><type>nominal</type><field>Country</field></y>
232.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Debt(current US$)</field></y>
233.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Literacy rate(%)</field></y>
234.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Rating(1=low to 5=high)</field></y>
235.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Total Labor Force (in %)</field></y>
236.png,<mark>bar</mark><x><type>quantitative</type><field>Amount of imports(as % of merchandise imports)</field></x><y><type>quantitative</type><field>Year</field></y>
237.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Income share held (as % of total income)</field></y>
238.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Cost (current US$)</field></y>
239.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Aid flow (current US$)</field></y>
240.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Amount(%)</field></y>
241.png,<mark>bar</mark><x><type>quantitative</type><field>Cereal Production (hectares)</field></x><y><type>nominal</type><field>Country</field></y>
242.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Cost(% of GNI per capita)</field></y>
243.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Net enrolment rate(%)</field></y>
244.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Employment to population ratio(%)</field></y>
245.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>% of rural population</field></y>
246.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Labor Force (as % of population)</field></y>
247.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Population growth (in %)</field></y>
248.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Aid flow (current US$)</field></y>
249.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Gross enrolment ratio (%)</field></y>
250.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Unemployed total(% of total labor force ages 15-24)</field></y>
251.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Balance of Payment (as % of service exports)</field></y>
252.png,<mark>bar</mark><x><type>quantitative</type><field>Tax (as % of commercial profit)</field></x><y><type>quantitative</type><field>Years</field></y>
253.png,<mark>bar</mark><x><type>quantitative</type><field>Elevated land area (as % of total land area)</field></x><y><type>quantitative</type><field>Year</field></y>
254.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Claims(annual growth as % of broad money)</field></y>
255.png,<mark>bar</mark><x><type>quantitative</type><field>% of population</field></x><y><type>nominal</type><field>Country</field></y>
256.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Unemployment (% of female unemployment)</field></y>
257.png,<mark>bar</mark><x><type>quantitative</type><field>Population (% of total population) </field></x><y><type>nominal</type><field>Country</field></y>
258.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>% of GDP</field></y>
259.png,<mark>bar</mark><x><type>quantitative</type><field>Price level ratio</field></x><y><type>quantitative</type><field>Year</field></y>
260.png,<mark>bar</mark><x><type>nominal</type><field>Death/Birth rate</field></x><y><type>quantitative</type><field>Rate(per 1000 people)</field></y>
261.png,<mark>bar</mark><x><type>quantitative</type><field>Exports (% of total merchandise exports)</field></x><y><type>quantitative</type><field>Years</field></y>
262.png,<mark>bar</mark><x><type>quantitative</type><field>Natural gas rent(as % of GDP)</field></x><y><type>quantitative</type><field>Years</field></y>
263.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Number of neonatal deaths</field></y>
264.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>% of urban population</field></y>
265.png,<mark>bar</mark><x><type>quantitative</type><field>Education completion rate(%)</field></x><y><type>quantitative</type><field>Years</field></y>
266.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Expenses (in $)</field></y>
267.png,<mark>bar</mark><x><type>quantitative</type><field>Amount(%)</field></x><y><type>quantitative</type><field>Years</field></y>
268.png,<mark>bar</mark><x><type>quantitative</type><field>Net enrolment rate(%)</field></x><y><type>nominal</type><field>Country</field></y>
269.png,<mark>bar</mark><x><type>nominal</type><field>Categories</field></x><y><type>quantitative</type><field>Income share held (as % of total income)</field></y>
270.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Ratio(expressed as %)</field></y>
271.png,<mark>bar</mark><x><type>quantitative</type><field>Emissions (1000 metric ton of CO2 equivalent)</field></x><y><type>quantitative</type><field>Years</field></y>
272.png,<mark>bar</mark><x><type>quantitative</type><field>Female students (as % of total students)</field></x><y><type>nominal</type><field>Education levels</field></y>
273.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Earning(%)</field></y>
274.png,<mark>bar</mark><x><type>quantitative</type><field>Unemployed and educated labor force (% of population)</field></x><y><type>nominal</type><field>Country</field></y>
275.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Population in poverty (% of total population)</field></y>
276.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Expenditure(% of government expenditure on education)</field></y>
277.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Number of tax payers</field></y>
278.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Teachers female (%)</field></y>
279.png,<mark>bar</mark><x><type>quantitative</type><field>Earnings(% of total)</field></x><y><type>quantitative</type><field>Year</field></y>
280.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Mortality rate(per 1000 live births)</field></y>
281.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Population (in %)</field></y>
282.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>International Reserves (current US$)</field></y>
283.png,<mark>bar</mark><x><type>quantitative</type><field>Emissions(kt)</field></x><y><type>quantitative</type><field>Years</field></y>
284.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>% of population</field></y>
285.png,<mark>bar</mark><x><type>quantitative</type><field>Imports (% of total merchandise imports)</field></x><y><type>quantitative</type><field>Years</field></y>
286.png,<mark>bar</mark><x><type>quantitative</type><field>Area of land (hectares per person)</field></x><y><type>quantitative</type><field>Year</field></y>
287.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Ratio</field></y>
288.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Time (in hours)</field></y>
289.png,<mark>bar</mark><x><type>quantitative</type><field>Amount (in current US$)</field></x><y><type>quantitative</type><field>Years</field></y>
290.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Value added (current US$)</field></y>
291.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Imports</field></y>
292.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Employment to population ratio(%)</field></y>
293.png,<mark>bar</mark><x><type>quantitative</type><field>Part-time female workers(% of females employed)</field></x><y><type>nominal</type><field>Country</field></y>
294.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Domestic credit (% of GDP)</field></y>
